province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date,doy,et0_penman_monteith,et0_hargreaves
Chau Doc,33,26,18,WSW,2.1,72,55,1007,2018-08-04,216,25.694489497212523,4.4053986818216835
Chau Doc,29,26,19,WSW,8.3,83,50,1006,2019-08-04,216,16.340721434986282,2.7620649457673405
Chau Doc,28,26,12,SW,12.7,87,74,1006,2020-08-04,217,9.382585997722916,2.2310017618570406
Chau Doc,26,24,10,WSW,8.6,92,72,1005,2009-08-02,214,5.797989849870206,2.1293746870445935
Chau Doc,32,25,11,SW,1.1,78,48,1009,2010-08-02,214,15.085606219532476,4.309464735976989
Chau Doc,33,26,13,SW,0.0,75,27,1008,2011-08-02,214,18.66613675653168,4.402541728114721
Chau Doc,28,25,14,WSW,1.0,82,41,1007,2012-08-02,215,14.104223971096761,2.70023372450029
Chau Doc,31,25,14,WSW,2.0,82,29,1005,2009-08-08,220,14.75919614131997,3.953670818448108
Chau Doc,30,25,13,WSW,0.5,77,54,1005,2010-08-08,220,17.02925948826033,3.5697895035404485
Chau Doc,33,25,14,SW,2.1,74,23,1008,2011-08-08,220,20.6043144658815,4.664984989069475
Chau Doc,32,25,15,WSW,1.3,76,55,1007,2012-08-08,221,19.930931276065802,4.31807969021693
Chau Doc,32,26,12,SW,11.9,78,33,1007,2013-08-08,220,15.694172382351931,4.039995508807237
Chau Doc,34,26,13,WSW,0.0,70,46,1009,2014-08-08,220,22.038899555987253,4.764664155502584
Chau Doc,33,27,21,WSW,1.0,68,46,1006,2015-08-08,220,31.814634856778138,4.126320199166366
Chau Doc,34,26,18,WSW,0.0,69,40,1008,2016-08-08,221,28.40627612653644,4.765774970600816
Chau Doc,30,25,17,SW,2.5,82,59,1005,2013-08-02,214,16.482713532160314,3.5634980412909183
Chau Doc,34,26,16,WSW,0.0,71,46,1007,2014-08-02,214,24.684154997778187,4.756266824333252
Chau Doc,33,27,5,WNW,16.8,73,45,1009,2015-08-02,214,10.226486175531225,4.119047897049733
Chau Doc,34,27,17,WSW,11.6,73,36,1005,2016-08-02,215,23.829840396198207,4.497106309913799
Chau Doc,34,27,18,SW,1.4,73,22,1008,2017-08-02,214,24.811494243628125,4.495618720252453
Chau Doc,31,26,20,WSW,25.5,73,36,1008,2018-08-02,214,26.24802787008972,3.6421624572134554
Chau Doc,31,26,18,WSW,8.1,77,36,1008,2019-08-02,214,21.163886043954577,3.6421624572134554
Chau Doc,29,26,23,WSW,17.5,85,72,1005,2020-08-02,215,16.489919354505595,2.761187081712486
Chau Doc,35,27,12,SW,1.1,70,20,1009,2017-08-08,220,20.75889433708636,4.864343321935692
Chau Doc,27,25,17,WSW,26.0,86,71,1006,2018-08-08,220,12.630103492715781,2.182973744885075
Chau Doc,29,25,21,WSW,22.5,86,70,1005,2019-08-08,220,14.930695574054079,3.157674890848731
Chau Doc,31,25,13,WSW,7.1,78,56,1006,2020-08-08,221,16.61525843763143,3.9545925617431736
Chau Doc,30,25,14,WSW,15.3,88,55,1006,2009-08-10,222,10.49926395138006,3.5713794817204576
Chau Doc,33,26,14,SW,0.0,74,70,1006,2010-08-10,222,20.283857750988076,4.412278893665716
Chau Doc,27,25,12,SW,3.6,84,67,1008,2011-08-10,222,11.253176872479827,2.1839460376822997
Chau Doc,34,26,17,SW,0.1,70,12,1008,2012-08-10,223,26.53224687930401,4.767691944485972
Chau Doc,33,26,11,WSW,5.2,75,40,1008,2013-08-10,222,16.66749281557457,4.412278893665716
Chau Doc,36,26,11,WSW,0.3,66,11,1010,2014-08-10,222,22.252591168871234,5.440923466052698
Chau Doc,33,26,16,WSW,22.9,75,56,1006,2015-08-10,222,21.473245991950556,4.412278893665716
Chau Doc,34,27,21,WSW,1.8,67,34,1007,2016-08-10,223,32.99970944570239,4.506417732573824
Chau Doc,35,27,10,WSW,5.0,70,26,1008,2017-08-10,222,18.26789532986164,4.866509892187042
Chau Doc,30,25,19,WSW,11.2,82,57,1008,2018-08-10,222,17.726997980363656,3.5713794817204576
Chau Doc,29,24,27,SW,74.7,89,81,1005,2019-08-10,222,14.235938190869518,3.492541082565481
Chau Doc,32,26,12,WSW,3.8,78,51,1008,2020-08-10,223,15.703594834554696,4.042562794453252
Chau Doc,31,25,12,WSW,13.6,87,32,1008,2009-08-11,223,10.426985045294003,3.9561832475632257
Chau Doc,32,26,10,SW,1.1,78,75,1008,2010-08-11,223,13.90095993107954,4.042562794453252
Chau Doc,29,25,13,WSW,1.0,82,71,1008,2011-08-11,223,13.656136840884757,3.1596814904611277
Chau Doc,35,26,14,SW,1.1,70,5,1009,2012-08-11,224,23.449915188127147,5.110647996562343
Chau Doc,33,26,10,WSW,9.0,79,58,1008,2013-08-11,223,13.626421229789742,4.4131171584004525
Chau Doc,35,26,15,WSW,1.7,70,9,1008,2014-08-11,223,24.580681284220923,5.109797410355106
Chau Doc,33,26,19,SW,3.5,73,37,1008,2015-08-11,223,25.817916971254903,4.4131171584004525
Chau Doc,34,27,21,WSW,3.0,67,39,1007,2016-08-11,224,33.00020853339809,4.507167879098147
Chau Doc,36,27,12,WSW,0.1,67,24,1008,2017-08-11,223,22.722628078762952,5.215590317401794
Chau Doc,31,26,20,WSW,6.1,77,39,1008,2018-08-11,223,22.703879413162323,3.650911365806325
Chau Doc,31,25,18,SW,19.7,83,43,1007,2019-08-11,223,16.514572161355325,3.9561832475632257
Chau Doc,31,27,15,WSW,0.1,75,40,1008,2020-08-11,224,19.821524303034536,3.301288146847724
Chau Doc,31,26,9,SW,20.3,88,26,1007,2009-08-12,224,8.144989736222408,3.651519103178712
Chau Doc,34,26,7,SSW,8.0,77,55,1009,2010-08-12,224,11.827985872094931,4.768485583192689
Chau Doc,31,25,11,WSW,0.0,75,36,1007,2011-08-12,224,16.51512215935151,3.956841801050466
Chau Doc,35,27,17,WSW,1.7,67,9,1008,2012-08-12,225,28.768828112462202,4.868934315171197
Chau Doc,30,25,9,W,8.3,84,64,1006,2013-08-12,224,9.998598439885667,3.5726525998703167
Chau Doc,35,26,14,WSW,0.7,68,10,1007,2014-08-12,224,24.755806900980037,5.110647996562343
Chau Doc,33,28,11,SW,14.2,74,46,1009,2015-08-12,224,16.628211006108863,3.8092521097955037
Chau Doc,35,27,21,WSW,0.0,67,22,1007,2016-08-12,225,33.27084071508739,4.868934315171197
Chau Doc,36,28,8,W,0.5,67,29,1008,2017-08-12,224,16.80009080214175,4.968003808430876
Chau Doc,30,26,21,SW,17.2,77,45,1007,2018-08-12,224,23.207723868190364,3.2307478018296107
Chau Doc,32,26,16,SSW,2.8,80,32,1008,2019-08-12,224,17.54650806381351,4.043235726837593
Chau Doc,33,27,15,SW,15.5,76,45,1009,2020-08-12,225,19.588507787595464,4.130214642232601
Chau Doc,30,26,10,SSW,15.8,91,39,1008,2009-08-13,225,6.875255017155615,3.231205458822786
Chau Doc,36,26,3,SW,8.2,77,42,1008,2010-08-13,225,7.841671671008825,5.44363405335209
Chau Doc,35,26,7,WSW,14.8,72,25,1007,2011-08-13,225,13.843144987072485,5.1113719539674864
Chau Doc,34,27,19,WSW,0.0,68,13,1007,2012-08-13,226,29.96009056950933,4.508327374052367
Chau Doc,29,25,10,WSW,7.9,85,61,1006,2013-08-13,225,9.932956991887012,3.1606551212939045
Chau Doc,35,26,15,WSW,0.6,68,10,1008,2014-08-13,225,25.991647839336174,5.1113719539674864
Chau Doc,34,27,14,SW,3.0,71,25,1009,2015-08-13,225,22.22681058927039,4.507806349516085
Chau Doc,34,27,23,WSW,0.7,68,30,1006,2016-08-13,226,34.10157326887905,4.508327374052367
Chau Doc,35,28,10,SW,21.0,70,39,1008,2017-08-13,225,17.97066545059654,4.60113567352263
Chau Doc,30,26,17,WSW,0.9,78,61,1008,2018-08-13,225,19.369773147036113,3.231205458822786
Chau Doc,32,26,14,SW,1.4,79,26,1008,2019-08-13,225,16.745890752928197,4.043808478169157
Chau Doc,29,26,9,SSW,7.3,81,64,1009,2020-08-13,226,10.87475883900604,2.7680767247867846
Chau Doc,31,25,13,WSW,10.1,85,49,1005,2009-08-09,221,12.177121397190604,3.9545925617431736
Chau Doc,32,26,14,WSW,1.7,74,52,1005,2010-08-09,221,20.05105271277173,4.040937377501757
Chau Doc,33,26,14,WSW,5.4,72,26,1008,2011-08-09,221,21.63612476582013,4.411342750480794
Chau Doc,33,26,17,WSW,0.0,70,14,1006,2012-08-09,222,26.26536942271044,4.412278893665716
Chau Doc,33,26,12,WSW,2.8,75,33,1008,2013-08-09,221,17.682849766791314,4.411342750480794
Chau Doc,34,27,13,WSW,0.0,67,28,1010,2014-08-09,221,23.595045052513264,4.504605810744659
Chau Doc,30,26,19,WSW,4.5,75,65,1005,2015-08-09,221,23.398199448935305,3.2289113056255183
Chau Doc,35,26,19,WSW,0.8,67,25,1008,2016-08-09,222,31.448369980525833,5.108826812290969
Chau Doc,35,27,13,SW,11.2,71,25,1009,2017-08-09,221,21.335754500870934,4.865477375843511
Chau Doc,26,25,19,WSW,50.9,88,68,1007,2018-08-09,221,11.533705295406701,1.5263303442531109
Chau Doc,28,25,28,SW,102.9,89,73,1004,2019-08-09,221,14.065451660669918,2.704736710123681
Chau Doc,30,24,10,SW,4.2,84,36,1007,2020-08-09,222,10.929186789935434,3.86906863748403
Chau Doc,32,25,5,SSW,12.1,88,23,1009,2009-08-14,226,6.491520754819164,4.321647151524319
Chau Doc,35,26,4,SW,10.3,79,43,1008,2010-08-14,226,8.346645875902567,5.111962740260329
Chau Doc,33,26,8,SW,22.9,77,47,1008,2011-08-14,226,12.6344463383672,4.414987262788344
Chau Doc,34,27,18,WSW,0.4,67,17,1007,2012-08-14,227,29.66950676827547,4.508725257408014
Chau Doc,32,25,13,WSW,1.8,78,48,1007,2013-08-14,226,16.841361183237122,4.321647151524319
Chau Doc,35,27,13,SW,2.0,70,17,1009,2014-08-14,226,21.958354684695582,4.869497079861394
Chau Doc,34,27,15,SW,5.1,71,25,1009,2015-08-14,226,23.323087359631756,4.508327374052367
Chau Doc,34,27,23,WSW,0.4,67,40,1006,2016-08-14,227,35.080852511553616,4.508725257408014
Chau Doc,34,27,13,SW,16.3,73,31,1009,2017-08-14,226,19.862768194715752,4.508327374052367
Chau Doc,29,25,13,SW,2.8,82,63,1008,2018-08-14,226,13.65712810688014,3.1610204384218457
Chau Doc,33,26,15,WSW,0.8,77,22,1008,2019-08-14,226,19.168584267527933,4.414987262788344
Chau Doc,27,20,7,WSW,6.2,86,64,1009,2020-08-14,227,8.327174431229421,3.8552868143054035
Chau Doc,33,26,3,WSW,10.9,87,31,1010,2009-08-16,228,5.537764222031629,4.415640466321133
Chau Doc,35,26,4,S,15.9,80,28,1009,2010-08-16,228,8.140097513058123,5.112719062288609
Chau Doc,33,25,11,SW,1.2,76,45,1009,2011-08-16,228,16.411772323121852,4.670618449709121
Chau Doc,34,27,15,WSW,5.8,69,35,1006,2012-08-16,229,24.683727153893155,4.509129243468633
Chau Doc,33,26,15,WSW,1.4,73,28,1008,2013-08-16,228,21.991210220373436,4.415640466321133
Chau Doc,34,27,9,SW,4.9,69,32,1009,2014-08-16,228,17.213238856154753,4.5089943873850045
Chau Doc,33,28,11,SW,15.5,71,30,1010,2015-08-16,228,18.24443480833363,3.8107957910454378
Chau Doc,34,27,23,WSW,0.2,68,28,1006,2016-08-16,229,34.102095107160196,4.509129243468633
Chau Doc,32,27,14,WSW,18.0,77,70,1007,2017-08-16,228,17.779187319077938,3.7318973274627165
Chau Doc,31,26,18,WSW,0.5,75,45,1007,2018-08-16,228,22.79677546349975,3.652998863879995
Chau Doc,32,27,21,SW,0.0,77,28,1008,2019-08-16,228,23.378407267516224,3.7318973274627165
Chau Doc,32,26,6,WNW,22.5,76,72,1008,2020-08-16,229,10.61493972969168,4.044995203899202
Chau Doc,32,26,3,S,3.7,84,22,1010,2009-08-17,229,5.766518231091521,4.044995203899202
Chau Doc,34,26,4,SSW,23.1,82,30,1008,2010-08-17,229,7.478112505156581,4.770560664036121
Chau Doc,34,25,12,WSW,1.2,71,31,1008,2011-08-17,229,20.55866355562491,5.007015412090866
Chau Doc,33,26,14,WSW,10.2,73,51,1006,2012-08-17,230,20.951886607263223,4.41576779240754
Chau Doc,34,26,15,WSW,2.9,72,21,1007,2013-08-17,229,22.91748907606094,4.770560664036121
Chau Doc,35,27,9,WSW,10.8,70,20,1008,2014-08-17,229,16.981662577707784,4.870363188388341
Chau Doc,35,27,15,WSW,9.2,67,33,1009,2015-08-17,229,26.361102295386626,4.870363188388341
Chau Doc,34,27,22,WSW,0.7,67,27,1006,2016-08-17,230,34.04455460066411,4.509124405354846
Chau Doc,29,26,15,WSW,34.3,83,56,1007,2017-08-17,229,13.99342768182226,2.768569066154951
Chau Doc,31,26,19,WSW,3.5,79,49,1004,2018-08-17,229,20.20243267459033,3.653108118644574
Chau Doc,32,26,17,SSW,1.4,75,28,1009,2019-08-17,229,22.172664995439206,4.044995203899202
Chau Doc,32,26,4,SE,25.4,88,42,1010,2009-08-18,230,5.706540816670312,4.044990863782517
Chau Doc,33,26,7,SSW,7.4,77,65,1007,2020-08-17,230,11.59175609326542,4.41576779240754
Chau Doc,34,26,5,ESE,15.9,82,21,1008,2010-08-18,230,8.349848581391782,4.770555545416965
Chau Doc,33,26,10,WSW,9.9,73,46,1008,2011-08-18,230,16.625567086979228,4.41576779240754
Chau Doc,33,26,16,WSW,1.0,74,48,1007,2012-08-18,231,22.229411131493315,4.415621050821513
Chau Doc,33,26,17,WSW,0.0,71,32,1007,2013-08-18,230,25.501112484439027,4.41576779240754
Chau Doc,34,27,10,SW,2.5,71,24,1009,2014-08-18,230,17.55858116380156,4.509124405354846
Chau Doc,35,27,12,WSW,1.4,64,32,1009,2015-08-18,230,24.232294999932794,4.870357962685102
Chau Doc,33,27,24,WSW,0.2,68,30,1005,2016-08-18,231,34.79797894013504,4.13128500007279
Chau Doc,31,25,14,W,17.8,79,71,1008,2017-08-18,230,16.804934273791673,3.958559435069216
Chau Doc,32,26,19,SW,13.3,76,49,1005,2018-08-18,230,22.99369419896404,4.044990863782517
Chau Doc,33,27,13,SW,0.0,74,18,1010,2019-08-18,230,19.021856773409734,4.131422292495818
Chau Doc,33,26,13,WSW,0.9,74,50,1007,2020-08-18,231,19.292412722051907,4.415621050821513
Chau Doc,31,26,7,WSW,18.8,89,22,1008,2009-08-21,233,6.746430775679938,3.6523708418936316
Chau Doc,31,25,8,SW,2.9,84,50,1008,2010-08-21,233,9.540525259584916,3.9577647581145086
Chau Doc,35,26,8,W,7.0,71,39,1009,2011-08-21,233,15.537828885714978,5.111840085836422
Chau Doc,35,27,11,WSW,13.0,70,27,1007,2012-08-21,234,19.516069956973862,4.868715413324753
Chau Doc,33,26,18,WSW,10.1,71,25,1006,2013-08-21,233,26.504080346706004,4.414881331319985
Chau Doc,35,26,8,SSW,12.7,69,27,1009,2014-08-21,233,16.35061449684782,5.111840085836422
Chau Doc,33,27,21,WSW,3.1,68,33,1007,2015-08-21,233,31.8338881358772,4.130592913490688
Chau Doc,35,27,16,WSW,3.7,66,21,1006,2016-08-21,234,28.27827058413474,4.868715413324753
Chau Doc,34,27,13,WSW,3.9,72,33,1006,2017-08-21,233,20.451606204526414,4.508219203018081
Chau Doc,32,26,16,WSW,4.0,77,32,1007,2018-08-21,233,19.770959245852122,4.044178835802597
Chau Doc,32,27,17,SW,3.6,77,31,1008,2019-08-21,233,20.301465153774586,3.731255741286583
Chau Doc,34,27,11,WSW,0.2,70,52,1008,2020-08-21,234,19.296953620274532,4.5076036835794655
Chau Doc,31,25,5,WSW,27.9,89,35,1010,2009-08-20,232,5.9799778675516295,3.95816447821249
Chau Doc,33,26,4,S,28.3,84,73,1009,2010-08-20,232,6.812419254649257,4.41532721855841
Chau Doc,33,25,8,W,0.0,69,47,1009,2011-08-20,232,16.199673096893623,4.6702871136796
Chau Doc,34,26,11,WSW,7.1,70,24,1008,2012-08-20,233,19.603447668343694,4.769597861033219
Chau Doc,33,27,19,WSW,0.0,69,16,1006,2013-08-20,232,28.85597659073611,4.131010088614782
Chau Doc,34,27,11,SW,4.4,68,26,1009,2014-08-20,232,20.3820236098435,4.508674517048017
Chau Doc,35,27,18,WSW,3.9,68,23,1008,2015-08-20,232,29.127785278128812,4.869872033067618
Chau Doc,35,27,19,SW,0.6,66,17,1006,2016-08-20,233,31.89351473945388,4.869380243063203
Chau Doc,31,26,14,SW,10.6,78,37,1008,2017-08-20,232,17.191377744745324,3.6527397182973624
Chau Doc,32,26,13,WSW,2.8,75,54,1008,2018-08-20,232,18.453469967452172,4.044587283413636
Chau Doc,33,27,20,SW,12.3,77,24,1007,2019-08-20,232,22.86436704078274,4.131010088614782
Chau Doc,34,27,8,WSW,0.1,68,43,1007,2020-08-20,233,16.23109289110949,4.508219203018081
Chau Doc,31,26,8,WSW,19.7,89,24,1007,2009-08-22,234,7.222062968659168,3.651872173761276
Chau Doc,33,25,8,WSW,2.7,81,43,1007,2010-08-22,234,11.231489913354094,4.6691778963852135
Chau Doc,32,26,6,SSE,24.8,80,53,1009,2011-08-22,234,9.355696059419156,4.043626673058379
Chau Doc,34,27,10,WSW,13.0,76,59,1007,2012-08-22,235,15.071632080864148,4.506823164560689
Chau Doc,32,26,19,WSW,1.8,70,38,1006,2013-08-22,234,28.11321306044312,4.043626673058379
Chau Doc,36,27,5,S,16.5,70,32,1009,2014-08-22,234,11.705606535690555,5.216962900892497
Chau Doc,34,27,21,WSW,4.4,66,27,1007,2015-08-22,234,33.9145659279814,4.5076036835794655
Chau Doc,36,27,18,WSW,2.1,66,29,1006,2016-08-22,235,30.9850680911313,5.2160595520068735
Chau Doc,33,27,15,WSW,5.5,75,55,1006,2017-08-22,234,20.258316534795483,4.130028952397234
Chau Doc,33,26,19,SW,4.0,75,29,1006,2018-08-22,234,24.09006481064337,4.414278555555047
Chau Doc,32,26,15,SW,4.1,75,34,1009,2019-08-22,234,20.364419339250514,4.043626673058379
Chau Doc,33,27,14,SW,0.2,75,17,1008,2020-08-22,235,19.34087188140065,4.129313812741726
Chau Doc,31,25,4,SSE,19.7,88,37,1011,2009-08-19,231,5.674887184700733,3.9584278870990337
Chau Doc,33,26,5,SE,12.6,83,33,1008,2010-08-19,231,7.846749278448126,4.415621050821513
Chau Doc,32,26,9,WSW,3.0,75,46,1009,2011-08-19,231,14.340592556281397,4.044856443585911
Chau Doc,33,26,12,SW,5.8,71,42,1008,2012-08-19,232,20.025972068520964,4.41532721855841
Chau Doc,34,26,17,WSW,0.1,72,21,1006,2013-08-19,231,24.94754566711534,4.770397013782178
Chau Doc,34,27,9,SW,0.5,71,46,1010,2014-08-19,231,16.32233578522595,4.508974561409705
Chau Doc,35,28,15,WSW,13.4,67,27,1008,2015-08-19,231,26.00303697419861,4.602328071997898
Chau Doc,34,27,25,SW,0.9,67,34,1005,2016-08-19,232,37.06755460339686,4.508674517048017
Chau Doc,30,25,14,WSW,3.0,79,44,1008,2017-08-19,231,16.591077392278077,3.574084685035695
Chau Doc,33,26,15,SW,3.2,76,56,1007,2018-08-19,231,19.864927951542068,4.415621050821513
Chau Doc,33,26,16,SW,0.4,75,26,1008,2019-08-19,231,21.49684332811451,4.415621050821513
Chau Doc,33,27,11,WSW,0.2,72,61,1006,2020-08-19,232,17.97963667931632,4.131010088614782
Chau Doc,30,26,6,SSW,18.3,91,34,1008,2009-08-24,236,5.343723853698435,3.2298196305777322
Chau Doc,31,25,12,SW,0.3,81,34,1007,2010-08-24,236,13.978563822696227,3.955705028069955
Chau Doc,35,27,6,WSW,11.4,75,33,1006,2011-08-24,236,11.35614797868501,4.866846083152756
Chau Doc,33,26,12,SW,10.0,76,45,1007,2012-08-24,237,17.089490503548785,4.411482687577052
Chau Doc,30,26,15,WSW,0.0,74,48,1007,2013-08-24,236,20.617399574168942,3.2298196305777322
Chau Doc,35,27,6,WSW,0.4,73,35,1008,2014-08-24,236,11.980738875564642,4.866846083152756
Chau Doc,33,27,21,WSW,0.9,66,41,1008,2015-08-24,236,33.67751476369722,4.128443238902704
Chau Doc,35,28,14,WSW,8.3,69,33,1004,2016-08-24,237,23.391175353901478,4.5980147251067365
Chau Doc,33,26,16,WSW,0.8,72,41,1007,2017-08-24,236,23.713476793479764,4.412583705190839
Chau Doc,33,27,16,SW,11.0,74,22,1008,2018-08-24,236,21.930237589953133,4.128443238902704
Chau Doc,31,27,14,WSW,6.4,76,32,1008,2019-08-24,236,18.219265027201804,3.3003397098479885
Chau Doc,35,27,12,SW,0.0,70,16,1009,2020-08-24,237,20.759846715399117,4.865631719047926
Chau Doc,32,25,4,S,16.2,89,42,1008,2009-08-25,237,5.69822113961089,4.318216668812209
Chau Doc,33,25,9,SSW,1.8,79,25,1010,2010-08-25,237,12.995087393658302,4.666220583021371
Chau Doc,33,27,7,SW,18.8,79,44,1006,2011-08-25,237,10.607667603810242,4.127413119356596
Chau Doc,33,26,14,SW,0.9,73,39,1008,2012-08-25,238,20.968992828557678,4.410206910485938
Chau Doc,33,26,15,SW,0.7,72,50,1007,2013-08-25,237,22.682128539247405,4.411482687577052
Chau Doc,32,28,7,SW,11.2,76,58,1008,2014-08-25,237,11.163072612924138,3.3700187000309016
Chau Doc,34,28,23,WSW,3.3,66,35,1008,2015-08-25,237,35.73128764325681,4.213760674154852
Chau Doc,35,28,14,SW,1.3,68,25,1005,2016-08-25,238,24.055528183776953,4.596685003952573
Chau Doc,33,27,16,WSW,13.3,73,40,1007,2017-08-25,237,22.655962475897372,4.127413119356596
Chau Doc,33,26,16,WSW,2.2,71,32,1008,2018-08-25,237,24.468214585444525,4.411482687577052
Chau Doc,31,26,17,WSW,12.7,78,53,1008,2019-08-25,237,19.59031564200276,3.6495591904862397
Chau Doc,35,27,13,SW,0.0,68,9,1008,2020-08-25,238,23.181373450041576,4.864224604496975
Chau Doc,33,26,5,SW,11.9,86,22,1010,2009-08-15,227,7.057886527275176,4.415376908393355
Chau Doc,35,26,4,SSW,15.4,78,33,1009,2010-08-15,227,8.559053695366526,5.112413897578837
Chau Doc,30,25,9,SW,3.1,82,65,1010,2011-08-15,227,10.94608096902553,3.5738870716754447
Chau Doc,35,27,16,WSW,3.7,68,20,1007,2012-08-15,228,26.821735766446693,4.87021752875652
Chau Doc,32,26,13,SW,3.0,77,28,1008,2013-08-15,227,17.198442795981627,4.044632800962978
Chau Doc,35,27,9,SW,13.2,70,19,1010,2014-08-15,227,16.998456121344777,4.869926838323389
Chau Doc,34,28,12,SW,6.9,71,27,1010,2015-08-15,227,19.652542885661738,4.217480356559687
Chau Doc,34,27,23,WSW,2.3,67,31,1006,2016-08-15,228,35.081027655188905,4.5089943873850045
Chau Doc,34,27,15,SW,10.4,73,29,1008,2017-08-15,227,21.91285060569084,4.508725257408014
Chau Doc,32,26,15,WSW,2.5,76,47,1008,2018-08-15,227,19.64861331713234,4.044632800962978
Chau Doc,32,26,19,SW,3.8,78,31,1008,2019-08-15,227,21.321674538230415,4.044632800962978
Chau Doc,32,26,7,SSW,1.5,76,52,1008,2020-08-15,228,11.733345286439077,4.04487422883239
Chau Doc,33,26,3,SE,12.8,87,44,1007,2009-08-26,238,5.530881469380431,4.410206910485938
Chau Doc,33,26,8,SW,2.9,81,23,1009,2010-08-26,238,10.998177555155085,4.410206910485938
Chau Doc,32,26,7,WSW,27.9,84,59,1005,2011-08-26,238,8.808032490149923,4.039896910109016
Chau Doc,34,26,13,SW,1.3,72,44,1007,2012-08-26,239,20.765150820302367,4.762976399120763
Chau Doc,34,26,13,WSW,0.3,69,24,1007,2013-08-26,238,22.64101711953681,4.764547870798267
Chau Doc,30,26,9,SW,8.5,80,59,1008,2014-08-26,238,11.580454440418755,3.228079920079615
Chau Doc,31,27,19,WSW,0.4,73,55,1010,2015-08-26,238,25.060643226398128,3.298562014404497
Chau Doc,36,28,13,SW,1.1,64,35,1007,2016-08-26,239,25.531681447144695,4.962264114565146
Chau Doc,30,26,10,WSW,21.1,82,74,1006,2017-08-26,238,11.41335848794978,3.228079920079615
Chau Doc,33,27,16,WSW,0.2,68,36,1007,2018-08-26,238,26.3425016460735,4.126219493658355
Chau Doc,33,26,18,W,0.6,74,43,1008,2019-08-26,238,24.07661688610529,4.410206910485938
Chau Doc,34,27,18,SW,0.0,70,14,1008,2020-08-26,239,27.24841910502218,4.501960603736649
Chau Doc,31,26,5,SSW,10.1,89,54,1007,2009-08-27,239,5.741289805299578,3.6473003862442477
Chau Doc,32,26,9,WSW,5.1,82,47,1008,2010-08-27,239,11.1319825066713,4.038564447145808
Chau Doc,30,26,8,W,25.9,87,61,1006,2011-08-27,239,7.785784709847434,3.227015215451876
Chau Doc,31,26,15,WSW,2.3,75,40,1007,2012-08-27,240,20.12111083386717,3.645945859690124
Chau Doc,32,26,11,W,16.3,78,50,1008,2013-08-27,239,14.811437763290336,4.038564447145808
Chau Doc,33,25,8,SW,2.0,75,38,1007,2014-08-27,239,13.703631867336112,4.663332541398571
Chau Doc,34,26,10,W,2.5,64,47,1010,2015-08-27,239,21.345477134603225,4.762976399120763
Chau Doc,34,28,14,SW,0.1,66,37,1008,2016-08-27,240,25.16761684841973,4.209588742582657
Chau Doc,28,25,15,SW,27.7,88,63,1006,2017-08-27,239,10.458765805505559,2.7031484271970427
Chau Doc,33,26,17,WSW,1.3,69,39,1008,2018-08-27,239,27.070416984706945,4.408752309663426
Chau Doc,33,26,14,WSW,7.7,74,29,1007,2019-08-27,239,20.29144260562047,4.408752309663426
Chau Doc,34,27,18,WSW,0.9,69,29,1006,2020-08-27,240,28.028755095443234,4.500288675313539
Chau Doc,30,25,6,S,33.5,92,55,1008,2009-08-28,240,5.265529064244409,3.5671997288112878
Chau Doc,31,26,10,WSW,0.6,80,49,1008,2010-08-28,240,12.666116580557802,3.645945859690124
Chau Doc,26,25,13,SW,35.3,93,78,1007,2011-08-28,240,5.722749032899493,1.5248675359441017
Chau Doc,32,26,14,SW,5.4,75,48,1008,2012-08-28,241,19.40990256635231,4.035394015604933
